person,personLabel,category,property,propertyLabel,value,profession,professionLabel,sitelinks,dateCreated,dateModified
http://www.wikidata.org/entity/Q172301,Márton Gyöngyösi,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,16,,2024-11-12T10:52:44Z
http://www.wikidata.org/entity/Q559577,Fausto Bertinotti,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,22,,2024-11-07T02:02:56Z
http://www.wikidata.org/entity/Q1360069,Alfred Domett,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,20,,2024-11-05T04:19:47Z
http://www.wikidata.org/entity/Q2576047,Pavał Łatuška,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,19,,2024-11-14T08:34:51Z
http://www.wikidata.org/entity/Q511453,Andrija Mandić,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,11,,2024-11-08T15:23:08Z
http://www.wikidata.org/entity/Q2714911,Nataša Mićić,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,16,,2024-05-04T21:52:25Z
http://www.wikidata.org/entity/Q1105049,Gergely Karácsony,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,22,,2024-11-01T07:32:08Z
http://www.wikidata.org/entity/Q1291842,Mircea Ionescu-Quintus,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,12,,2024-08-26T06:26:50Z
http://www.wikidata.org/entity/Q2821626,Abigail May Alcott Nieriker,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q483501,artist,12,,2024-10-25T20:20:51Z
http://www.wikidata.org/entity/Q229520,Raisa Gorbacheva,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,54,,2024-12-05T10:07:10Z
http://www.wikidata.org/entity/Q213163,Élisabeth Louise Vigée Le Brun,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q483501,artist,64,,2024-12-08T04:40:17Z
http://www.wikidata.org/entity/Q1353949,George Radanovich,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,11,,2024-11-05T03:50:57Z
http://www.wikidata.org/entity/Q792859,Aydan Özoğuz,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,14,,2024-11-18T10:11:02Z
http://www.wikidata.org/entity/Q519606,André Heller,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q483501,artist,17,,2024-12-08T06:32:08Z
http://www.wikidata.org/entity/Q200305,Milo Đukanović,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,70,,2024-10-13T21:14:16Z
http://www.wikidata.org/entity/Q487028,Anastasy Vonsyatsky,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,13,,2024-11-13T22:08:04Z
http://www.wikidata.org/entity/Q3131983,Marianne Williamson,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,44,,2024-12-08T01:18:54Z
http://www.wikidata.org/entity/Q1222671,Dieter Reiter,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,14,,2024-11-11T00:58:35Z
http://www.wikidata.org/entity/Q3056379,George Fernandes,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,30,,2024-09-15T12:24:34Z
http://www.wikidata.org/entity/Q2457783,Alberto Núñez Feijóo,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,32,,2024-11-30T01:37:33Z
http://www.wikidata.org/entity/Q131077,Yukio Hatoyama,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,79,,2024-11-06T13:45:30Z
http://www.wikidata.org/entity/Q554331,Mustafa Barghouti,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,19,,2024-11-27T06:44:52Z
http://www.wikidata.org/entity/Q607219,Franco Marini,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,25,,2024-11-07T02:03:59Z
http://www.wikidata.org/entity/Q174943,Belisarius,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,69,,2024-12-08T14:05:14Z
http://www.wikidata.org/entity/Q170842,Sergei Korolev,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q901,scientist,79,,2024-10-27T08:09:27Z
http://www.wikidata.org/entity/Q597698,Antoni Macierewicz,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,18,,2024-11-07T02:03:41Z
http://www.wikidata.org/entity/Q735247,James R. Thompson,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,15,,2024-09-14T16:30:52Z
http://www.wikidata.org/entity/Q693860,Nikos Beloyannis,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,19,,2024-11-04T01:10:18Z
http://www.wikidata.org/entity/Q138416,Carme Chacón,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,32,,2024-12-06T05:15:11Z
http://www.wikidata.org/entity/Q230173,Kari Byron,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q483501,artist,31,,2024-12-02T16:33:46Z
http://www.wikidata.org/entity/Q707005,Yegor Ligachyov,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,25,,2024-11-19T17:35:24Z
http://www.wikidata.org/entity/Q678193,Medardo Rosso,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q483501,artist,20,,2024-11-09T16:08:36Z
http://www.wikidata.org/entity/Q888517,Earl Ray Tomblin,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,19,,2024-11-17T16:22:51Z
http://www.wikidata.org/entity/Q151983,Pierre Laval,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,57,,2024-12-08T04:12:35Z
http://www.wikidata.org/entity/Q852791,György Bálint,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,11,,2024-09-21T12:02:10Z
http://www.wikidata.org/entity/Q180468,Albert Szent-Györgyi,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,81,,2024-11-30T12:02:03Z
http://www.wikidata.org/entity/Q228562,Zuheir Mohsen,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,15,,2024-12-02T18:17:05Z
http://www.wikidata.org/entity/Q701722,Ján Kubiš,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,18,,2024-10-25T02:10:04Z
http://www.wikidata.org/entity/Q1277006,Luca Romagnoli,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,13,,2024-11-24T19:08:49Z
http://www.wikidata.org/entity/Q889077,Mahathammaracha I,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,11,,2024-09-10T20:44:08Z
http://www.wikidata.org/entity/Q1371282,José Lofish Irrigates,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,18,,2024-11-30T22:16:52Z
http://www.wikidata.org/entity/Q706876,Yu Qian,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,16,,2024-07-24T14:59:55Z
http://www.wikidata.org/entity/Q182408,Glenda Jackson,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,83,,2024-12-08T04:28:54Z
http://www.wikidata.org/entity/Q555669,Gábor Vona,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,27,,2024-07-16T03:34:04Z
http://www.wikidata.org/entity/Q2614472,Carmen Calvo Poyato,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,26,,2024-12-09T08:12:15Z
http://www.wikidata.org/entity/Q731042,József Szájer,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,25,,2024-12-09T00:36:56Z
http://www.wikidata.org/entity/Q1387541,Hendrik Wüst,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,15,,2024-12-04T09:47:41Z
http://www.wikidata.org/entity/Q131412,"Mary, Queen of Scots",Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,106,,2024-12-08T04:08:25Z
http://www.wikidata.org/entity/Q1389085,Pinchas Rosen,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,14,,2024-11-05T18:30:47Z
http://www.wikidata.org/entity/Q179090,Aaron Burr,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,75,,2024-10-27T19:54:16Z
http://www.wikidata.org/entity/Q192410,Jennifer Hudson,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q483501,artist,66,,2024-12-07T14:09:06Z
http://www.wikidata.org/entity/Q1158982,Domenico Comparetti,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,14,,2024-11-20T17:29:25Z
http://www.wikidata.org/entity/Q1827771,Lisa Paus,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,17,,2024-11-16T20:40:13Z
http://www.wikidata.org/entity/Q2075776,Erato Kozakou Marcoullis,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,19,,2024-03-31T15:27:03Z
http://www.wikidata.org/entity/Q1671928,Ioannis Kasoulidis,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,15,,2024-07-21T04:07:24Z
http://www.wikidata.org/entity/Q2094707,Salim al-Huss,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,21,,2024-12-02T07:14:58Z
http://www.wikidata.org/entity/Q2262885,Sebastian Kurz,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,86,,2024-11-09T17:03:37Z
http://www.wikidata.org/entity/Q1888019,Petr Vopěnka,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,13,,2024-10-16T13:06:30Z
http://www.wikidata.org/entity/Q1502854,Steffi Lemke,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,22,,2024-11-16T20:40:14Z
http://www.wikidata.org/entity/Q1670311,Alexander Gauland,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,32,,2024-11-15T19:43:23Z
http://www.wikidata.org/entity/Q1686330,Jeff Landry,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,21,,2024-11-15T20:31:13Z
http://www.wikidata.org/entity/Q2120880,Stephan Weil,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,25,,2024-11-06T02:30:59Z
http://www.wikidata.org/entity/Q2360762,Shoshana Damari,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q483501,artist,22,,2024-10-12T16:50:25Z
http://www.wikidata.org/entity/Q1975824,Danilo Lim,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,11,,2024-11-06T00:45:36Z
http://www.wikidata.org/entity/Q1911178,Maung Aye,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,11,,2024-09-24T03:37:39Z
http://www.wikidata.org/entity/Q1396192,Gilbert Teodoro,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,14,,2024-09-25T14:21:16Z
http://www.wikidata.org/entity/Q2382175,Táňa Fischerová,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,16,,2024-10-24T19:00:26Z
http://www.wikidata.org/entity/Q3393973,Yolanda Díaz,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,26,,2024-11-30T04:44:20Z
http://www.wikidata.org/entity/Q4935864,Li Andersson,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,25,,2024-11-17T20:54:05Z
http://www.wikidata.org/entity/Q3389105,Ami Bera,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,18,,2024-11-17T21:16:37Z
http://www.wikidata.org/entity/Q11917597,Dolors Montserrat i Montserrat,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,16,,2024-11-22T15:11:50Z
http://www.wikidata.org/entity/Q4761757,Anette Trettebergstuen,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,14,,2024-10-27T00:45:22Z
http://www.wikidata.org/entity/Q5386557,Eric Garcetti,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,29,,2024-11-17T11:08:39Z
http://www.wikidata.org/entity/Q4832055,Azad Rahimov,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,11,,2024-04-14T07:59:29Z
http://www.wikidata.org/entity/Q5406165,Sanni Grahn-Laasonen,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,13,,2024-07-23T10:50:44Z
http://www.wikidata.org/entity/Q3893547,Paola De Micheli,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,13,,2024-11-19T03:39:51Z
http://www.wikidata.org/entity/Q3518399,Arun Shourie,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,31,,2024-10-09T05:15:58Z
http://www.wikidata.org/entity/Q5605224,Greg Abbott,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,48,,2024-11-24T11:17:03Z
http://www.wikidata.org/entity/Q4767161,Anna Kinberg Batra,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,22,,2024-12-06T00:17:11Z
http://www.wikidata.org/entity/Q3389427,Ilaria Capua,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,12,,2024-11-06T23:41:04Z
http://www.wikidata.org/entity/Q5606295,Greg Steube,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,14,,2024-11-21T16:34:15Z
http://www.wikidata.org/entity/Q3460875,Victor Yanukovych,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,11,,2024-11-11T13:03:20Z
http://www.wikidata.org/entity/Q3827737,Laura Boldrini,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,24,,2024-11-19T02:31:18Z
http://www.wikidata.org/entity/Q4234503,Dmytro Korchynsky,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,11,,2024-10-28T15:26:12Z
http://www.wikidata.org/entity/Q5402192,Margaret Keane,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q483501,artist,31,,2024-11-28T05:58:01Z
http://www.wikidata.org/entity/Q5771800,Claudia Sheinbaum,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,70,,2024-11-30T14:53:15Z
http://www.wikidata.org/entity/Q5386615,Eric Greitens,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,18,,2024-11-29T04:03:06Z
http://www.wikidata.org/entity/Q4888476,Benjamin Davis Wilson,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,11,,2024-11-08T02:11:05Z
http://www.wikidata.org/entity/Q10843366,Zorana Mihajlović,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,16,,2024-09-02T05:06:47Z
http://www.wikidata.org/entity/Q11281593,Megumi Igarashi,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q483501,artist,19,,2024-12-07T12:25:00Z
http://www.wikidata.org/entity/Q3606816,Jacinda Ardern,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,100,,2024-12-03T13:07:24Z
http://www.wikidata.org/entity/Q4981374,Neri Oxman,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q483501,artist,14,,2024-11-09T17:50:53Z
http://www.wikidata.org/entity/Q3984267,Teresa Bellanova,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,14,,2024-11-19T04:41:39Z
http://www.wikidata.org/entity/Q10324996,Marcela Temer,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,12,,2024-06-30T07:30:48Z
http://www.wikidata.org/entity/Q3510561,Nguanamthom,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,13,,2024-08-19T01:56:44Z
http://www.wikidata.org/entity/Q4120816,Luis Bárcenas,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,11,,2024-10-28T15:21:00Z
http://www.wikidata.org/entity/Q3742259,Kaljo Kiisk,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,11,,2024-11-07T04:10:06Z
http://www.wikidata.org/entity/Q3595806,A. K. Hangal,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,20,,2024-11-07T02:21:00Z
http://www.wikidata.org/entity/Q6035995,Innocent Vareed Thekkethala,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,11,,2024-07-27T19:45:26Z
http://www.wikidata.org/entity/Q13414872,Muriel Casals,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,17,,2024-08-10T04:24:21Z
http://www.wikidata.org/entity/Q12728424,Florin Iordache,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,12,,2024-07-16T14:05:46Z
http://www.wikidata.org/entity/Q12732138,Lia Olguța Vasilescu,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,12,,2024-11-12T07:47:20Z
http://www.wikidata.org/entity/Q12483474,Ganjar Pranowo,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,19,,2024-11-25T01:49:10Z
http://www.wikidata.org/entity/Q16169026,Pere Aragonès,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,24,,2024-09-14T13:08:19Z
http://www.wikidata.org/entity/Q16986436,Sanna Marin,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,96,,2024-12-04T09:00:26Z
http://www.wikidata.org/entity/Q16179626,Laura Borràs i Castanyer,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,14,,2024-12-08T13:28:24Z
http://www.wikidata.org/entity/Q17116940,Nikos Androulakis,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,12,,2024-11-22T18:50:32Z
http://www.wikidata.org/entity/Q17266735,Christos Stylianides,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,14,,2024-11-22T15:31:51Z
http://www.wikidata.org/entity/Q16728896,Devendra Fadnavis,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,19,,2024-12-06T16:00:52Z
http://www.wikidata.org/entity/Q15963668,Natalia Poklonskaya,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,60,,2024-11-27T22:15:29Z
http://www.wikidata.org/entity/Q16582388,Nicola Fratoianni,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,11,,2024-08-09T15:07:34Z
http://www.wikidata.org/entity/Q17266678,Marco Zanni,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,14,,2024-11-07T03:15:18Z
http://www.wikidata.org/entity/Q17033177,Marta Pascal i Capdevila,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,11,,2024-10-22T19:51:02Z
http://www.wikidata.org/entity/Q16751186,Sylvester Turner,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,13,,2024-09-11T02:11:23Z
http://www.wikidata.org/entity/Q17297737,Carlo Tavecchio,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,15,,2024-09-25T16:25:07Z
http://www.wikidata.org/entity/Q16189675,Antoni Comín,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,14,,2024-11-22T15:18:50Z
http://www.wikidata.org/entity/Q27733766,Effie Achtsioglou,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,1,http://www.wikidata.org/entity/Q82955,politician,14,,2024-05-15T20:45:54Z
