entity,entityLabel,category,property,propertyLabel,value,unitLabel,sitelinks
http://www.wikidata.org/entity/Q740780,Gliese 876,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,75000,centimetre per square second,29
http://www.wikidata.org/entity/Q4637405,40 Leonis,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,13500,centimetre per square second,8
http://www.wikidata.org/entity/Q4042154,Q4042154,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,46580,centimetre per square second,7
http://www.wikidata.org/entity/Q208969,1RXS J160929.1−210524,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,23174,centimetre per square second,17
http://www.wikidata.org/entity/Q4042159,Q4042159,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,2415,centimetre per square second,15
http://www.wikidata.org/entity/Q717005,Inquill,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,8300,centimetre per square second,7
http://www.wikidata.org/entity/Q941266,Omega Hydrae,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,180,centimetre per square second,8
http://www.wikidata.org/entity/Q4548691,12 Comae Berenices,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,3700,centimetre per square second,10
http://www.wikidata.org/entity/Q26687,Q26687,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,26240,centimetre per square second,23
http://www.wikidata.org/entity/Q693059,Alpha Leporis,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,22,centimetre per square second,29
http://www.wikidata.org/entity/Q27015,Q27015,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,29380,centimetre per square second,28
http://www.wikidata.org/entity/Q781988,V382 Carinae,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,5,centimetre per square second,25
http://www.wikidata.org/entity/Q186053,Q186053,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,23600,centimetre per square second,24
http://www.wikidata.org/entity/Q4595941,1 Cassiopeiae,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,3360,centimetre per square second,8
http://www.wikidata.org/entity/Q171560,119 Tauri,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,5,centimetre per square second,17
http://www.wikidata.org/entity/Q4549964,14 Sagittae,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,2500,centimetre per square second,8
http://www.wikidata.org/entity/Q4548719,12 Hydrae,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,500,centimetre per square second,8
http://www.wikidata.org/entity/Q766003,Q766003,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,13500,centimetre per square second,13
http://www.wikidata.org/entity/Q4355555,HD 141569,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,16000,centimetre per square second,9
http://www.wikidata.org/entity/Q780549,Q780549,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,360,centimetre per square second,6
http://www.wikidata.org/entity/Q4630991,21 Leonis Minoris,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,11700,centimetre per square second,7
http://www.wikidata.org/entity/Q4052825,WASP-13,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,11700,centimetre per square second,12
http://www.wikidata.org/entity/Q4347914,5 Canum Venaticorum,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,450,centimetre per square second,9
http://www.wikidata.org/entity/Q781147,COROT-3,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,17800,centimetre per square second,7
http://www.wikidata.org/entity/Q81198,HD 187123,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,21400,centimetre per square second,10
http://www.wikidata.org/entity/Q692608,BPM 37093,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,390000000,centimetre per square second,21
http://www.wikidata.org/entity/Q684292,Epsilon Aquilae,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,500,centimetre per square second,17
http://www.wikidata.org/entity/Q940004,14 Andromedae,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,214,centimetre per square second,19
http://www.wikidata.org/entity/Q73266,Gliese 163,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,74000,centimetre per square second,16
http://www.wikidata.org/entity/Q776002,Q776002,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,18920,centimetre per square second,26
http://www.wikidata.org/entity/Q4549931,14 Comae Berenices,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,2340,centimetre per square second,9
http://www.wikidata.org/entity/Q4595696,19 Cephei,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,2500,centimetre per square second,6
http://www.wikidata.org/entity/Q4409780,Theta Delphini,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,15,centimetre per square second,7
http://www.wikidata.org/entity/Q3781156,HD 47366,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,1260,centimetre per square second,6
http://www.wikidata.org/entity/Q966427,W Virginis,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,7.41,centimetre per square second,12
http://www.wikidata.org/entity/Q5652156,39 Leonis,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,16600,centimetre per square second,7
http://www.wikidata.org/entity/Q795370,Q795370,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,8000,centimetre per square second,10
http://www.wikidata.org/entity/Q5174712,Kappa Eridani,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,3160,centimetre per square second,7
http://www.wikidata.org/entity/Q5175002,Delta1 Gruis,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,192.3,centimetre per square second,6
http://www.wikidata.org/entity/Q1197298,Wolf 1061,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,84500,centimetre per square second,22
http://www.wikidata.org/entity/Q4641943,63 Cygni,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,18.6,centimetre per square second,6
http://www.wikidata.org/entity/Q1148644,Q1148644,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,14760,centimetre per square second,8
http://www.wikidata.org/entity/Q1327920,HD 219134,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,37600,centimetre per square second,21
http://www.wikidata.org/entity/Q5175288,I Hydrae,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,350,centimetre per square second,7
http://www.wikidata.org/entity/Q5097683,Q5097683,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,700,centimetre per square second,6
http://www.wikidata.org/entity/Q3781102,HD 45184,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,24000,centimetre per square second,7
http://www.wikidata.org/entity/Q1028353,Lambda Hydrae,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,400,centimetre per square second,9
http://www.wikidata.org/entity/Q5097498,48 Cassiopeiae,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,5000,centimetre per square second,7
http://www.wikidata.org/entity/Q1028788,Epsilon Hydrae,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,1000,centimetre per square second,15
http://www.wikidata.org/entity/Q958881,Delta Centauri,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,2700,centimetre per square second,23
http://www.wikidata.org/entity/Q958820,35 Aquilae,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,22400,centimetre per square second,10
http://www.wikidata.org/entity/Q1328338,Wolf 424,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,30000,centimetre per square second,18
http://www.wikidata.org/entity/Q5176589,Kappa Pavonis,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,20,centimetre per square second,6
http://www.wikidata.org/entity/Q963556,Ceibo,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,37700,centimetre per square second,9
http://www.wikidata.org/entity/Q1028820,Beta Hydrae,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,330,centimetre per square second,17
http://www.wikidata.org/entity/Q5097715,M Centauri,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,621,centimetre per square second,6
http://www.wikidata.org/entity/Q1334044,Gamma Lyrae,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,4800,centimetre per square second,22
http://www.wikidata.org/entity/Q1195595,Xi Boötis,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,34000,centimetre per square second,18
http://www.wikidata.org/entity/Q5174766,Psi Eridani,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,17800,centimetre per square second,8
http://www.wikidata.org/entity/Q1028713,Rho Hydrae,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,16000,centimetre per square second,7
http://www.wikidata.org/entity/Q1029146,Theta Hydrae,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,1700,centimetre per square second,12
http://www.wikidata.org/entity/Q3781261,47 Andromedae,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,1300,centimetre per square second,9
http://www.wikidata.org/entity/Q1028333,Eta Hydrae,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,10000,centimetre per square second,10
http://www.wikidata.org/entity/Q3781691,Q3781691,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,832,centimetre per square second,7
http://www.wikidata.org/entity/Q5174677,Q5174677,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,12880,centimetre per square second,6
http://www.wikidata.org/entity/Q1349503,Gliese 758,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,29200,centimetre per square second,13
http://www.wikidata.org/entity/Q1340290,WASP-11/HAT-P-10,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,36000,centimetre per square second,16
http://www.wikidata.org/entity/Q5097686,m Centauri,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,1042,centimetre per square second,7
http://www.wikidata.org/entity/Q794095,Rho Coronae Borealis,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,13550,centimetre per square second,16
http://www.wikidata.org/entity/Q5176443,Gliese 221,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,55000,centimetre per square second,8
http://www.wikidata.org/entity/Q128467,Beta Lacertae,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,440,centimetre per square second,12
http://www.wikidata.org/entity/Q5653047,83 Virginis,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,234,centimetre per square second,6
http://www.wikidata.org/entity/Q4655213,AX Circini,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,63,centimetre per square second,6
http://www.wikidata.org/entity/Q1153697,Q1153697,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,31200,centimetre per square second,16
http://www.wikidata.org/entity/Q5176119,Mu Mensae,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,3800,centimetre per square second,8
http://www.wikidata.org/entity/Q1347965,Q1347965,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,12270,centimetre per square second,19
http://www.wikidata.org/entity/Q1200173,Q1200173,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,20200,centimetre per square second,11
http://www.wikidata.org/entity/Q1353978,Kepler-7,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,10380,centimetre per square second,18
http://www.wikidata.org/entity/Q5175117,Gliese 649,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,62000,centimetre per square second,10
http://www.wikidata.org/entity/Q128171,Omega Ophiuchi,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,7000,centimetre per square second,8
http://www.wikidata.org/entity/Q1147436,OGLE-TR-182,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,29500,centimetre per square second,9
http://www.wikidata.org/entity/Q4645232,8 Cygni,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,7080,centimetre per square second,7
http://www.wikidata.org/entity/Q5177185,Psi2 Piscium,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,5000,centimetre per square second,7
http://www.wikidata.org/entity/Q1347727,Epsilon Draconis,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,440,centimetre per square second,15
http://www.wikidata.org/entity/Q1140856,Gliese 777,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,19860,centimetre per square second,21
http://www.wikidata.org/entity/Q973324,V337 Carinae,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,40,centimetre per square second,15
http://www.wikidata.org/entity/Q795787,BD−10°3166,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,29200,centimetre per square second,9
http://www.wikidata.org/entity/Q5176935,Eta Phoenicis,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,10000,centimetre per square second,9
http://www.wikidata.org/entity/Q1143187,Lacaille 8760,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,35500,centimetre per square second,22
http://www.wikidata.org/entity/Q1348008,Nu Andromedae,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,13200,centimetre per square second,18
http://www.wikidata.org/entity/Q128591,1 Lacertae,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,140,centimetre per square second,10
http://www.wikidata.org/entity/Q5652700,5 Ursae Minoris,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,66,centimetre per square second,9
http://www.wikidata.org/entity/Q5097675,Q5097675,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,7620,centimetre per square second,6
http://www.wikidata.org/entity/Q1194565,Q1194565,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,26300,centimetre per square second,12
http://www.wikidata.org/entity/Q1202466,Theta Carinae,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,13200,centimetre per square second,22
http://www.wikidata.org/entity/Q1147058,Q1147058,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,33000,centimetre per square second,11
http://www.wikidata.org/entity/Q1040277,HD 4203,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,14000,centimetre per square second,10
http://www.wikidata.org/entity/Q1329631,Gamma Arae,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,3160,centimetre per square second,18
http://www.wikidata.org/entity/Q1195694,82 G. Eridani,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,19700,centimetre per square second,23
http://www.wikidata.org/entity/Q5174681,Q5174681,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,203,centimetre per square second,6
http://www.wikidata.org/entity/Q1147427,Chasoň,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,22000,centimetre per square second,9
http://www.wikidata.org/entity/Q4643830,7 Comae Berenices,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,290,centimetre per square second,6
http://www.wikidata.org/entity/Q5097285,Nu1 Boötis,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,14,centimetre per square second,10
http://www.wikidata.org/entity/Q5175279,31 Monocerotis,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,66,centimetre per square second,6
http://www.wikidata.org/entity/Q3781362,FW Canis Majoris,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,1950,centimetre per square second,6
http://www.wikidata.org/entity/Q1147046,Sterrennacht,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,49000,centimetre per square second,10
http://www.wikidata.org/entity/Q3781152,62 Serpentis,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,500,centimetre per square second,6
http://www.wikidata.org/entity/Q5095110,Chi Scorpii,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,280,centimetre per square second,6
http://www.wikidata.org/entity/Q4640977,59 Cygni,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,1350,centimetre per square second,8
http://www.wikidata.org/entity/Q5175375,Upsilon1 Hydrae,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,900,centimetre per square second,12
http://www.wikidata.org/entity/Q128588,12 Lacertae,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,6560,centimetre per square second,7
http://www.wikidata.org/entity/Q5097291,Pi Boötis,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,9800,centimetre per square second,13
http://www.wikidata.org/entity/Q1197303,Groombridge 1618,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,50000,centimetre per square second,19
http://www.wikidata.org/entity/Q115679,Q115679,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,34600,centimetre per square second,10
http://www.wikidata.org/entity/Q1147396,OGLE-TR-211,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,16600,centimetre per square second,10
http://www.wikidata.org/entity/Q4645897,93 Herculis,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,58,centimetre per square second,6
http://www.wikidata.org/entity/Q5175799,Tau Leonis,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,250,centimetre per square second,6
http://www.wikidata.org/entity/Q1005366,Xi Aquarii,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,5800,centimetre per square second,17
http://www.wikidata.org/entity/Q5175237,27 Hydrae,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,800,centimetre per square second,9
http://www.wikidata.org/entity/Q969187,10 Aquilae,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,29500,centimetre per square second,13
http://www.wikidata.org/entity/Q5176609,Phi1 Pavonis,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,8000,centimetre per square second,6
http://www.wikidata.org/entity/Q991374,Q991374,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,29500,centimetre per square second,9
http://www.wikidata.org/entity/Q128464,67 Ophiuchi,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,910,centimetre per square second,10
http://www.wikidata.org/entity/Q3781319,HD 5608,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,1550,centimetre per square second,6
http://www.wikidata.org/entity/Q969592,Nu2 Canis Majoris,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,1380,centimetre per square second,10
http://www.wikidata.org/entity/Q5176940,Q5176940,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,234000000,centimetre per square second,7
http://www.wikidata.org/entity/Q1327736,Nushagak,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,14790,centimetre per square second,16
http://www.wikidata.org/entity/Q83836,Q83836,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,31000,centimetre per square second,9
http://www.wikidata.org/entity/Q4643870,7 Sagittarii,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,3500,centimetre per square second,6
http://www.wikidata.org/entity/Q5650939,16 Ursae Majoris,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,13200,centimetre per square second,9
http://www.wikidata.org/entity/Q5176446,LP 658-2,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,310000000,centimetre per square second,6
http://www.wikidata.org/entity/Q5652679,59 Virginis,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,18600,centimetre per square second,14
http://www.wikidata.org/entity/Q1028837,Sigma Hydrae,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,162,centimetre per square second,15
http://www.wikidata.org/entity/Q5095048,Chi Cassiopeiae,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,324,centimetre per square second,6
http://www.wikidata.org/entity/Q5095088,Chi Lupi,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,6300,centimetre per square second,13
http://www.wikidata.org/entity/Q5635819,Q5635819,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,16000,centimetre per square second,6
http://www.wikidata.org/entity/Q5176035,Q5176035,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,8000,centimetre per square second,8
http://www.wikidata.org/entity/Q957301,Theta Ceti,Science,http://www.wikidata.org/prop/direct/P7015,http://www.wikidata.org/prop/direct/P7015,500,centimetre per square second,9
